speaker,filename,path,original_sr,target_sr,transcript
unknown,unknown_d89b4104_FC02_3_headMic_0073.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d89b4104_FC02_3_headMic_0073.wav,16000,16000,spain
unknown,unknown_3d1d99de_FC02_3_headMic_0673.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_3d1d99de_FC02_3_headMic_0673.wav,16000,16000,Did you eat yet
unknown,unknown_7c5916cd_FC02_3_headMic_0362.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7c5916cd_FC02_3_headMic_0362.wav,16000,16000,The little girls cut lacy valentines
unknown,unknown_800ca8df_FC02_3_headMic_0470.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_800ca8df_FC02_3_headMic_0470.wav,16000,16000,ember
unknown,unknown_00f28699_FC02_3_headMic_0984.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_00f28699_FC02_3_headMic_0984.wav,16000,16000,Cement is measured in cubic yards
unknown,unknown_31299639_FC02_3_headMic_0723.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_31299639_FC02_3_headMic_0723.wav,16000,16000,The snow blew into large drifts
unknown,unknown_da98fb71_FC02_3_headMic_0880.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_da98fb71_FC02_3_headMic_0880.wav,16000,16000,bash
unknown,unknown_fc146621_FC02_3_headMic_0292.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_fc146621_FC02_3_headMic_0292.wav,16000,16000,much
unknown,unknown_eab57be4_FC02_3_headMic_0965.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_eab57be4_FC02_3_headMic_0965.wav,16000,16000,booth
unknown,unknown_f8d81c0f_FC02_3_headMic_0605.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f8d81c0f_FC02_3_headMic_0605.wav,16000,16000,The job also covers a number of other items
unknown,unknown_b736582d_FC02_3_headMic_0830.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b736582d_FC02_3_headMic_0830.wav,16000,16000,spray
unknown,unknown_e4575ddd_FC02_3_headMic_0512.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e4575ddd_FC02_3_headMic_0512.wav,16000,16000,Mom strongly dislikes appetizers
unknown,unknown_97b1c246_FC02_3_headMic_0244.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_97b1c246_FC02_3_headMic_0244.wav,16000,16000,dress
unknown,unknown_87395528_FC02_3_headMic_0865.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_87395528_FC02_3_headMic_0865.wav,16000,16000,bowl
unknown,unknown_84d1d234_FC02_3_headMic_0258.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_84d1d234_FC02_3_headMic_0258.wav,16000,16000,lake
unknown,unknown_32b4c7e7_FC02_3_headMic_0137.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_32b4c7e7_FC02_3_headMic_0137.wav,16000,16000,The owners regularly look for plumbing leaks
unknown,unknown_6ab1c1ee_FC02_3_headMic_0970.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6ab1c1ee_FC02_3_headMic_0970.wav,16000,16000,Hispanic costumes are quite colorful
unknown,unknown_16ca6980_FC02_3_headMic_0277.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_16ca6980_FC02_3_headMic_0277.wav,16000,16000,meat
unknown,unknown_e73fc3af_FC02_3_headMic_0789.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e73fc3af_FC02_3_headMic_0789.wav,16000,16000,paid
unknown,unknown_8ccad8d5_FC02_3_headMic_0065.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8ccad8d5_FC02_3_headMic_0065.wav,16000,16000,He wrapped the package hastily
unknown,unknown_c700876b_FC02_3_headMic_0276.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c700876b_FC02_3_headMic_0276.wav,16000,16000,ride
unknown,unknown_486195f2_FC02_3_headMic_0448.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_486195f2_FC02_3_headMic_0448.wav,16000,16000,So if anybody solicits by phone make sure you mail the dough to the above
unknown,unknown_0c8a7b43_FC02_3_headMic_0132.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0c8a7b43_FC02_3_headMic_0132.wav,16000,16000,leak
unknown,unknown_b57c00c7_FC02_3_headMic_0308.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b57c00c7_FC02_3_headMic_0308.wav,16000,16000,In fact our whole defensive unit did a good job
unknown,unknown_c6fa8b1f_FC02_3_headMic_0741.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c6fa8b1f_FC02_3_headMic_0741.wav,16000,16000,seed
unknown,unknown_ac02dee3_FC02_3_headMic_0096.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ac02dee3_FC02_3_headMic_0096.wav,16000,16000,quebec
unknown,unknown_36ab3837_FC02_3_headMic_0996.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_36ab3837_FC02_3_headMic_0996.wav,16000,16000,He has played very well
unknown,unknown_05283c1a_FC02_3_headMic_0181.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_05283c1a_FC02_3_headMic_0181.wav,16000,16000,He took me out one day
unknown,unknown_8a5695a5_FC02_3_headMic_0032.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8a5695a5_FC02_3_headMic_0032.wav,16000,16000,A roll of wire lay near the wall
unknown,unknown_e7410618_FC02_3_headMic_0074.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e7410618_FC02_3_headMic_0074.wav,16000,16000,him
unknown,unknown_14ebe641_FC02_3_headMic_0431.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_14ebe641_FC02_3_headMic_0431.wav,16000,16000,gash
unknown,unknown_bf7f4d65_FC02_3_headMic_0071.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_bf7f4d65_FC02_3_headMic_0071.wav,16000,16000,dark
unknown,unknown_4c2024c4_FC02_3_headMic_0168.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4c2024c4_FC02_3_headMic_0168.wav,16000,16000,dice
unknown,unknown_8d63db91_FC02_3_headMic_0562.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8d63db91_FC02_3_headMic_0562.wav,16000,16000,sell
unknown,unknown_0f42845f_FC02_3_headMic_0059.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0f42845f_FC02_3_headMic_0059.wav,16000,16000,echo
unknown,unknown_b7a5a06a_FC02_3_headMic_0911.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b7a5a06a_FC02_3_headMic_0911.wav,16000,16000,We saw three deer and a badger
unknown,unknown_5c2d4613_FC02_3_headMic_0670.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5c2d4613_FC02_3_headMic_0670.wav,16000,16000,term
unknown,unknown_55afe5ab_FC02_3_headMic_0761.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_55afe5ab_FC02_3_headMic_0761.wav,16000,16000,It was a huge part of my life
unknown,unknown_d785c0d2_FC02_3_headMic_0247.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d785c0d2_FC02_3_headMic_0247.wav,16000,16000,Although always alone we survive
unknown,unknown_0fd6c535_FC02_3_headMic_0052.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0fd6c535_FC02_3_headMic_0052.wav,16000,16000,She wore warm fleecy woolen overalls
unknown,unknown_9197cea7_FC02_3_headMic_0945.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9197cea7_FC02_3_headMic_0945.wav,16000,16000,Primitive tribes have an upbeat attitude
unknown,unknown_6548fa5e_FC02_3_headMic_0967.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6548fa5e_FC02_3_headMic_0967.wav,16000,16000,It's beauty that surrounds you
unknown,unknown_f6eb495f_FC02_3_headMic_0013.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f6eb495f_FC02_3_headMic_0013.wav,16000,16000,him
unknown,unknown_21c57614_FC02_3_headMic_0767.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_21c57614_FC02_3_headMic_0767.wav,16000,16000,hall
unknown,unknown_4212657a_FC02_3_headMic_0361.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4212657a_FC02_3_headMic_0361.wav,16000,16000,A quick touchdown resulted
unknown,unknown_1227edcb_FC02_3_headMic_0740.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1227edcb_FC02_3_headMic_0740.wav,16000,16000,tip
unknown,unknown_6ba60718_FC02_3_headMic_0577.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6ba60718_FC02_3_headMic_0577.wav,16000,16000,cash
unknown,unknown_902c05a2_FC02_3_headMic_0735.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_902c05a2_FC02_3_headMic_0735.wav,16000,16000,feed
unknown,unknown_2bb1ad55_FC02_3_headMic_0617.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2bb1ad55_FC02_3_headMic_0617.wav,16000,16000,see
unknown,unknown_a1225358_FC02_3_headMic_0568.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a1225358_FC02_3_headMic_0568.wav,16000,16000,lit
unknown,unknown_586a3ea7_FC02_3_headMic_0472.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_586a3ea7_FC02_3_headMic_0472.wav,16000,16000,seat
unknown,unknown_68a53281_FC02_3_headMic_0569.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_68a53281_FC02_3_headMic_0569.wav,16000,16000,sticks
unknown,unknown_c5616da0_FC02_3_headMic_0548.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c5616da0_FC02_3_headMic_0548.wav,16000,16000,We are the largest of the four states
unknown,unknown_fd0c0337_FC02_3_headMic_0520.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_fd0c0337_FC02_3_headMic_0520.wav,16000,16000,pet
unknown,unknown_ee5b25e5_FC02_3_headMic_0234.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ee5b25e5_FC02_3_headMic_0234.wav,16000,16000,Beg that guard for one gallon of gas
unknown,unknown_8d1754de_FC02_3_headMic_0359.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8d1754de_FC02_3_headMic_0359.wav,16000,16000,Etiquette mandates compliance with existing regulations
unknown,unknown_cd957357_FC02_3_headMic_0275.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_cd957357_FC02_3_headMic_0275.wav,16000,16000,Coconut cream pie makes a nice dessert
unknown,unknown_ed3f4199_FC02_3_headMic_0386.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ed3f4199_FC02_3_headMic_0386.wav,16000,16000,blend
unknown,unknown_53542fb1_FC02_3_headMic_0963.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_53542fb1_FC02_3_headMic_0963.wav,16000,16000,preserve
unknown,unknown_e903806d_FC02_3_headMic_0128.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e903806d_FC02_3_headMic_0128.wav,16000,16000,thought
unknown,unknown_639fe815_FC02_3_headMic_0957.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_639fe815_FC02_3_headMic_0957.wav,16000,16000,dusk
unknown,unknown_4c94da36_FC02_3_headMic_0706.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4c94da36_FC02_3_headMic_0706.wav,16000,16000,sink
unknown,unknown_dc3aa2b2_FC02_3_headMic_0471.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_dc3aa2b2_FC02_3_headMic_0471.wav,16000,16000,cheer
unknown,unknown_530f4489_FC02_3_headMic_0784.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_530f4489_FC02_3_headMic_0784.wav,16000,16000,page
unknown,unknown_4f687754_FC02_3_headMic_0413.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4f687754_FC02_3_headMic_0413.wav,16000,16000,At twilight on the twelfth day we'll have Chablis
unknown,unknown_fc0faefe_FC02_3_headMic_0328.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_fc0faefe_FC02_3_headMic_0328.wav,16000,16000,read
unknown,unknown_9c70c186_FC02_3_headMic_0161.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9c70c186_FC02_3_headMic_0161.wav,16000,16000,tango
unknown,unknown_b0b91ce8_FC02_3_headMic_0381.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b0b91ce8_FC02_3_headMic_0381.wav,16000,16000,toe
unknown,unknown_13a95bf9_FC02_3_headMic_0821.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_13a95bf9_FC02_3_headMic_0821.wav,16000,16000,I saw him a few weeks later
unknown,unknown_b336e4ef_FC02_3_headMic_0051.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b336e4ef_FC02_3_headMic_0051.wav,16000,16000,The job provides many benefits
unknown,unknown_9691f07f_FC02_3_headMic_0680.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9691f07f_FC02_3_headMic_0680.wav,16000,16000,win
unknown,unknown_8d42fd76_FC02_3_headMic_0231.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8d42fd76_FC02_3_headMic_0231.wav,16000,16000,Each one volunteered to jump first
unknown,unknown_45a7ae37_FC02_3_headMic_0966.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_45a7ae37_FC02_3_headMic_0966.wav,16000,16000,This railroad's future is in the West
unknown,unknown_73afd736_FC02_3_headMic_0260.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_73afd736_FC02_3_headMic_0260.wav,16000,16000,dread
unknown,unknown_51bbefec_FC02_3_headMic_0762.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_51bbefec_FC02_3_headMic_0762.wav,16000,16000,tail
unknown,unknown_73d8e485_FC02_3_headMic_0862.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_73d8e485_FC02_3_headMic_0862.wav,16000,16000,seat
unknown,unknown_63ae49cf_FC02_3_headMic_0396.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_63ae49cf_FC02_3_headMic_0396.wav,16000,16000,snake
unknown,unknown_279f5524_FC02_3_headMic_0478.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_279f5524_FC02_3_headMic_0478.wav,16000,16000,sender
unknown,unknown_e9bf8122_FC02_3_headMic_0397.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e9bf8122_FC02_3_headMic_0397.wav,16000,16000,cake
unknown,unknown_919f4752_FC02_3_headMic_0655.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_919f4752_FC02_3_headMic_0655.wav,16000,16000,corn
unknown,unknown_184094c8_FC02_3_headMic_0935.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_184094c8_FC02_3_headMic_0935.wav,16000,16000,rut
unknown,unknown_9495373f_FC02_3_headMic_0543.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9495373f_FC02_3_headMic_0543.wav,16000,16000,ease
unknown,unknown_14eb4785_FC02_3_headMic_0400.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_14eb4785_FC02_3_headMic_0400.wav,16000,16000,seven
unknown,unknown_cfbf9489_FC02_3_headMic_0829.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_cfbf9489_FC02_3_headMic_0829.wav,16000,16000,damp
unknown,unknown_9ea558fc_FC02_3_headMic_0452.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9ea558fc_FC02_3_headMic_0452.wav,16000,16000,They will take a wedding trip later
unknown,unknown_f235cd73_FC02_3_headMic_1000.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f235cd73_FC02_3_headMic_1000.wav,16000,16000,super
unknown,unknown_42dc0f3d_FC02_3_headMic_0312.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_42dc0f3d_FC02_3_headMic_0312.wav,16000,16000,shed
unknown,unknown_c80259dc_FC02_3_headMic_0578.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c80259dc_FC02_3_headMic_0578.wav,16000,16000,duck
unknown,unknown_327e1cfa_FC02_3_headMic_0205.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_327e1cfa_FC02_3_headMic_0205.wav,16000,16000,down
unknown,unknown_51094f91_FC02_3_headMic_0820.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_51094f91_FC02_3_headMic_0820.wav,16000,16000,rat
unknown,unknown_57a641ca_FC02_3_headMic_0701.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_57a641ca_FC02_3_headMic_0701.wav,16000,16000,She will order the wine
unknown,unknown_3965186c_FC02_3_headMic_0550.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_3965186c_FC02_3_headMic_0550.wav,16000,16000,feet
unknown,unknown_4b265155_FC02_3_headMic_0675.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4b265155_FC02_3_headMic_0675.wav,16000,16000,pad
unknown,unknown_9695f997_FC02_3_headMic_0942.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9695f997_FC02_3_headMic_0942.wav,16000,16000,That plant needs more water
unknown,unknown_06a42120_FC02_3_headMic_0990.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_06a42120_FC02_3_headMic_0990.wav,16000,16000,observe
unknown,unknown_bf81c1ae_FC02_3_headMic_0641.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_bf81c1ae_FC02_3_headMic_0641.wav,16000,16000,is
unknown,unknown_abbbcc39_FC02_3_headMic_0698.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_abbbcc39_FC02_3_headMic_0698.wav,16000,16000,Spring Street is straight ahead
unknown,unknown_6e720b49_FC02_3_headMic_0511.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6e720b49_FC02_3_headMic_0511.wav,16000,16000,center
unknown,unknown_377cc9e7_FC02_3_headMic_0872.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_377cc9e7_FC02_3_headMic_0872.wav,16000,16000,It's impossible to deal with bureaucracy
unknown,unknown_d1ea02ea_FC02_3_headMic_0916.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d1ea02ea_FC02_3_headMic_0916.wav,16000,16000,Several paintings were sold at the auction
unknown,unknown_56a10ea2_FC02_3_headMic_0836.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_56a10ea2_FC02_3_headMic_0836.wav,16000,16000,She was not seriously injured
unknown,unknown_6a8657fc_FC02_3_headMic_0640.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6a8657fc_FC02_3_headMic_0640.wav,16000,16000,pat
unknown,unknown_8e1f08b8_FC02_3_headMic_0198.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8e1f08b8_FC02_3_headMic_0198.wav,16000,16000,rest
unknown,unknown_1e0e1ca0_FC02_3_headMic_0274.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1e0e1ca0_FC02_3_headMic_0274.wav,16000,16000,He played basketball there while working toward a law degree
unknown,unknown_a13313ff_FC02_3_headMic_0372.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a13313ff_FC02_3_headMic_0372.wav,16000,16000,dill
unknown,unknown_41aa75be_FC02_3_headMic_0724.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_41aa75be_FC02_3_headMic_0724.wav,16000,16000,Regular attendance is seldom required
unknown,unknown_478b2914_FC02_3_headMic_0457.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_478b2914_FC02_3_headMic_0457.wav,16000,16000,I also can be quite vocal
unknown,unknown_557e73da_FC02_3_headMic_0712.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_557e73da_FC02_3_headMic_0712.wav,16000,16000,short
unknown,unknown_341486b7_FC02_3_headMic_0377.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_341486b7_FC02_3_headMic_0377.wav,16000,16000,foe
unknown,unknown_715ee6d1_FC02_3_headMic_0176.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_715ee6d1_FC02_3_headMic_0176.wav,16000,16000,bitter
unknown,unknown_ec780a19_FC02_3_headMic_0024.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ec780a19_FC02_3_headMic_0024.wav,16000,16000,six
unknown,unknown_29b61e0d_FC02_3_headMic_0890.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_29b61e0d_FC02_3_headMic_0890.wav,16000,16000,ball
unknown,unknown_3733c2d6_FC02_3_headMic_0505.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_3733c2d6_FC02_3_headMic_0505.wav,16000,16000,tail
unknown,unknown_dcec1df6_FC02_3_headMic_0241.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_dcec1df6_FC02_3_headMic_0241.wav,16000,16000,victor
unknown,unknown_71b6082c_FC02_3_headMic_0453.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_71b6082c_FC02_3_headMic_0453.wav,16000,16000,Her dark hair is combed casually
unknown,unknown_1f917c24_FC02_3_headMic_0496.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1f917c24_FC02_3_headMic_0496.wav,16000,16000,forks
unknown,unknown_31688470_FC02_3_headMic_0717.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_31688470_FC02_3_headMic_0717.wav,16000,16000,with
unknown,unknown_5a6618c0_FC02_3_headMic_0426.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5a6618c0_FC02_3_headMic_0426.wav,16000,16000,nine
unknown,unknown_01ba18be_FC02_3_headMic_0867.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_01ba18be_FC02_3_headMic_0867.wav,16000,16000,table
unknown,unknown_81abb7f1_FC02_3_headMic_0668.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_81abb7f1_FC02_3_headMic_0668.wav,16000,16000,They'll never fit me again
unknown,unknown_88c116cb_FC02_3_headMic_0928.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_88c116cb_FC02_3_headMic_0928.wav,16000,16000,judge
